date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
2018-09-11,United States,Mexico,1,0,Friendly,,United States,False,USA,Mexico,home_win
2018-10-11,United States,Colombia,2,4,Friendly,,United States,False,USA,Colombia,away_win
2018-10-12,Belgium,Switzerland,2,1,European Nations League A,,Belgium,False,Belgium,Switzerland,home_win
2018-10-12,Croatia,England,0,0,European Nations League A,,Croatia,False,Croatia,England,draw
2018-10-12,Japan,Panama,3,0,Friendly,,Japan,False,Japan,Panama,home_win
2018-10-12,South Korea,Uruguay,2,1,Friendly,,South Korea,False,Korea Republic,Uruguay,home_win
2018-10-12,Saudi Arabia,Brazil,0,2,Friendly tournament,,Saudi Arabia,False,Saudi Arabia,Brazil,away_win
2018-10-12,Qatar,Ecuador,4,3,Friendly,,Qatar,False,Qatar,Ecuador,home_win
2018-10-13,Netherlands,Germany,3,0,European Nations League A,,Netherlands,False,Netherlands,Germany,home_win
2018-10-14,Scotland,Portugal,1,3,Friendly,,Scotland,False,Scotland,Portugal,away_win
2018-10-15,Spain,England,2,3,European Nations League A,,Spain,False,Spain,England,away_win
2018-10-15,Croatia,Jordan,2,1,Friendly,,Croatia,False,Croatia,Jordan,home_win
2018-10-16,Belgium,Netherlands,1,1,Friendly,,Belgium,False,Belgium,Netherlands,draw
2018-10-16,France,Germany,2,1,European Nations League A,,France,False,France,Germany,home_win
2018-10-16,Brazil,Argentina,1,0,Friendly tournament,,Saudi Arabia,True,Brazil,Argentina,home_win
2018-10-16,Japan,Uruguay,4,3,Friendly,,Japan,False,Japan,Uruguay,home_win
2018-10-16,South Korea,Panama,2,2,Friendly,,South Korea,False,Korea Republic,Panama,draw
2018-10-16,Uzbekistan,Qatar,2,0,Friendly,,Uzbekistan,False,Uzbekistan,Qatar,home_win
2018-11-14,Switzerland,Qatar,0,1,Friendly,,Switzerland,False,Switzerland,Qatar,away_win
2018-11-15,Croatia,Spain,3,2,European Nations League A,,Croatia,False,Croatia,Spain,home_win
2018-11-15,England,United States,3,0,Friendly,,England,False,England,USA,home_win
2018-11-16,Brazil,Uruguay,1,0,Friendly,,England,True,Brazil,Uruguay,home_win
2018-11-16,Netherlands,France,2,0,European Nations League A,,Netherlands,False,Netherlands,France,home_win
2018-11-16,Argentina,Mexico,2,0,Friendly,,Argentina,False,Argentina,Mexico,home_win
2018-11-16,Egypt,Tunisia,3,2,African Nations Cup qualifier,,Egypt,False,Egypt,Tunisia,home_win
2018-11-17,Australia,South Korea,1,1,Friendly,,Australia,False,Australia,Korea Republic,draw
2018-11-18,England,Croatia,2,1,European Nations League A,,England,False,England,Croatia,home_win
2018-11-18,Switzerland,Belgium,5,2,European Nations League A,,Switzerland,False,Switzerland,Belgium,home_win
2018-11-19,Germany,Netherlands,2,2,European Nations League A,,Germany,False,Germany,Netherlands,draw
2018-11-20,Panama,Ecuador,1,2,Friendly,,Panama,False,Panama,Ecuador,away_win
2018-11-20,France,Uruguay,1,0,Friendly,,France,False,France,Uruguay,home_win
2018-11-20,Argentina,Mexico,2,0,Friendly,,Argentina,False,Argentina,Mexico,home_win
2018-11-20,South Africa,Paraguay,1,1,Friendly tournament,,South Africa,False,South Africa,Paraguay,draw
2018-11-20,South Korea,Uzbekistan,4,0,Friendly,,Australia,True,Korea Republic,Uzbekistan,home_win
2018-11-20,Jordan,Saudi Arabia,1,1,Friendly,,Jordan,False,Jordan,Saudi Arabia,draw
2018-11-20,Tunisia,Morocco,0,1,Friendly,,Tunisia,False,Tunisia,Morocco,away_win
2018-12-23,Qatar,Jordan,2,0,Friendly,,Qatar,False,Qatar,Jordan,home_win
2018-12-27,Qatar,Algeria,0,1,Friendly,,Qatar,False,Qatar,Algeria,away_win
2018-12-31,Qatar,Iran,1,2,Friendly,,Qatar,False,Qatar,IR Iran,away_win
2018-12-31,Saudi Arabia,South Korea,0,0,Friendly,,United Arab Emirates,True,Saudi Arabia,Korea Republic,draw
2019-01-06,Jordan,Australia,1,0,Asian Cup,,United Arab Emirates,True,Jordan,Australia,home_win
2019-01-17,Japan,Uzbekistan,2,1,Asian Cup,,United Arab Emirates,True,Japan,Uzbekistan,home_win
2019-01-17,Qatar,Saudi Arabia,2,0,Asian Cup,,United Arab Emirates,True,Qatar,Saudi Arabia,home_win
2019-01-21,Australia,Uzbekistan,0,0,Asian Cup,,United Arab Emirates,True,Australia,Uzbekistan,draw
2019-01-21,Japan,Saudi Arabia,1,0,Asian Cup,,United Arab Emirates,True,Japan,Saudi Arabia,home_win
2019-01-25,Qatar,South Korea,1,0,Asian Cup,,United Arab Emirates,True,Qatar,Korea Republic,home_win
2019-01-27,United States,Panama,3,0,Friendly,,United States,False,USA,Panama,home_win
2019-01-28,Japan,Iran,3,0,Asian Cup,,United Arab Emirates,True,Japan,IR Iran,home_win
2019-02-01,Qatar,Japan,3,1,Asian Cup,,United Arab Emirates,True,Qatar,Japan,home_win
2019-03-21,United States,Ecuador,1,0,Friendly,,United States,False,USA,Ecuador,home_win
2019-03-22,Uruguay,Uzbekistan,3,0,Friendly tournament,,China,True,Uruguay,Uzbekistan,home_win
2019-03-22,Japan,Colombia,0,1,Friendly,,Japan,False,Japan,Colombia,away_win
2019-03-23,Brazil,Panama,1,1,Friendly,,Portugal,True,Brazil,Panama,draw
2019-03-23,Spain,Norway,2,1,European Championship qual,,Spain,False,Spain,Norway,home_win
2019-03-24,Netherlands,Germany,2,3,European Championship qual,,Netherlands,False,Netherlands,Germany,away_win
2019-03-26,Mexico,Paraguay,4,2,Friendly,,United States,True,Mexico,Paraguay,home_win
2019-03-26,Morocco,Argentina,0,1,Friendly,,Morocco,False,Morocco,Argentina,away_win
2019-03-26,South Korea,Colombia,2,1,Friendly,,South Korea,False,Korea Republic,Colombia,home_win
2019-03-26,Algeria,Tunisia,1,0,Friendly,,Algeria,False,Algeria,Tunisia,home_win
2019-06-03,Colombia,Panama,3,0,Friendly,,Colombia,False,Colombia,Panama,home_win
2019-06-05,Portugal,Switzerland,3,1,European Nations League,,Portugal,False,Portugal,Switzerland,home_win
2019-06-05,Brazil,Qatar,2,0,Friendly,,Brazil,False,Brazil,Qatar,home_win
2019-06-06,Netherlands,England,3,1,European Nations League,,Portugal,True,Netherlands,England,home_win
2019-06-07,South Korea,Australia,1,0,Friendly,,South Korea,False,Korea Republic,Australia,home_win
2019-06-07,Uruguay,Panama,3,0,Friendly,,Uruguay,False,Uruguay,Panama,home_win
2019-06-09,England,Switzerland,0,0,European Nations League,,Portugal,True,England,Switzerland,draw
2019-06-09,Mexico,Ecuador,3,2,Friendly,,United States,True,Mexico,Ecuador,home_win
2019-06-09,Portugal,Netherlands,1,0,European Nations League,,Portugal,False,Portugal,Netherlands,home_win
2019-06-11,Belgium,Scotland,3,0,European Championship qual,,Belgium,False,Belgium,Scotland,home_win
2019-06-11,Croatia,Tunisia,1,2,Friendly,,Croatia,False,Croatia,Tunisia,away_win
2019-06-11,South Korea,Iran,1,1,Friendly,,South Korea,False,Korea Republic,IR Iran,draw
2019-06-15,Colombia,Argentina,2,0,Copa America,,Brazil,True,Colombia,Argentina,home_win
2019-06-15,Ghana,South Africa,0,0,Friendly,,United Arab Emirates,True,Ghana,South Africa,draw
2019-06-16,Uruguay,Ecuador,4,0,Copa America,,Brazil,True,Uruguay,Ecuador,home_win
2019-06-16,Paraguay,Qatar,2,2,Copa America,,Brazil,True,Paraguay,Qatar,draw
2019-06-19,Mexico,Canada,3,1,CONCACAF Championship,,United States,True,Mexico,Canada,home_win
2019-06-19,Argentina,Paraguay,1,1,Copa America,,Brazil,True,Argentina,Paraguay,draw
2019-06-19,Colombia,Qatar,1,0,Copa America,,Brazil,True,Colombia,Qatar,home_win
2019-06-20,Japan,Uruguay,2,2,Copa America,,Brazil,True,Japan,Uruguay,draw
2019-06-23,Colombia,Paraguay,1,0,Copa America,,Brazil,True,Colombia,Paraguay,home_win
2019-06-23,Argentina,Qatar,2,0,Copa America,,Brazil,True,Argentina,Qatar,home_win
2019-06-24,Ivory Coast,South Africa,1,0,African Nations Cup,,Egypt,True,Côte d'Ivoire,South Africa,home_win
2019-06-24,Ecuador,Japan,1,1,Copa America,,Brazil,True,Ecuador,Japan,draw
2019-06-26,United States,Panama,1,0,CONCACAF Championship,,United States,False,USA,Panama,home_win
2019-06-27,Algeria,Senegal,1,0,African Nations Cup,,Egypt,True,Algeria,Senegal,home_win
2019-06-27,Brazil,Paraguay,0,0,Copa America,,Brazil,False,Brazil,Paraguay,draw
2019-06-28,Morocco,Ivory Coast,1,0,African Nations Cup,,Egypt,True,Morocco,Côte d'Ivoire,home_win
2019-06-29,Haiti,Canada,3,2,CONCACAF Championship,,United States,True,Haiti,Canada,home_win
2019-06-30,United States,Curaçao,1,0,CONCACAF Championship,,United States,False,USA,Curaçao,home_win
2019-07-01,Morocco,South Africa,1,0,African Nations Cup,,Egypt,True,Morocco,South Africa,home_win
2019-07-02,Mexico,Haiti,1,0,CONCACAF Championship,,United States,True,Mexico,Haiti,home_win
2019-07-02,Brazil,Argentina,2,0,Copa America,,Brazil,False,Brazil,Argentina,home_win
2019-07-06,Egypt,South Africa,0,1,African Nations Cup,,Egypt,False,Egypt,South Africa,away_win
2019-07-07,United States,Mexico,0,1,CONCACAF Championship,,United States,False,USA,Mexico,away_win
2019-07-08,Ghana,Tunisia,1,1,African Nations Cup,,Egypt,True,Ghana,Tunisia,draw
2019-07-11,Algeria,Ivory Coast,1,1,African Nations Cup,,Egypt,True,Algeria,Côte d'Ivoire,draw
2019-07-14,Senegal,Tunisia,1,0,African Nations Cup,,Egypt,True,Senegal,Tunisia,home_win
2019-07-19,Algeria,Senegal,1,0,African Nations Cup,,Egypt,True,Algeria,Senegal,home_win
2019-08-10,Jordan,Saudi Arabia,3,0,West Asian Championship,,Iraq,True,Jordan,Saudi Arabia,home_win
2019-09-05,Japan,Paraguay,2,0,Friendly,,Japan,False,Japan,Paraguay,home_win
2019-09-06,Germany,Netherlands,2,4,European Championship qual,,Germany,False,Germany,Netherlands,away_win
2019-09-06,Brazil,Colombia,2,2,Friendly,,United States,True,Brazil,Colombia,draw
2019-09-06,United States,Mexico,0,3,Friendly,,United States,False,USA,Mexico,away_win
2019-09-07,Curaçao,Haiti,1,0,CONCACAF Nations League A,,Curaçao,False,Curaçao,Haiti,home_win
2019-09-09,Scotland,Belgium,0,4,European Championship qual,,Scotland,False,Scotland,Belgium,away_win
2019-09-10,Haiti,Curaçao,1,1,CONCACAF Nations League A,,Haiti,False,Haiti,Curaçao,draw
2019-09-10,Argentina,Mexico,4,0,Friendly,,United States,True,Argentina,Mexico,home_win
2019-09-10,United States,Uruguay,1,1,Friendly,,United States,False,USA,Uruguay,draw
2019-09-10,Ivory Coast,Tunisia,2,1,Friendly,,France,True,Côte d'Ivoire,Tunisia,home_win
2019-09-10,Jordan,Paraguay,2,4,Friendly,,Jordan,False,Jordan,Paraguay,away_win
2019-10-09,Germany,Argentina,2,2,Friendly,,Germany,False,Germany,Argentina,draw
2019-10-10,Brazil,Senegal,1,1,Friendly,,Singapore,True,Brazil,Senegal,draw
2019-10-12,Norway,Spain,1,1,European Championship qual,,Norway,False,Norway,Spain,draw
2019-10-13,Argentina,Ecuador,6,1,Friendly,,Spain,True,Argentina,Ecuador,home_win
2019-10-15,Mexico,Panama,3,1,CONCACAF Nations League A,,Mexico,False,Mexico,Panama,home_win
2019-10-15,Canada,United States,2,0,CONCACAF Nations League A,,Canada,False,Canada,USA,home_win
2019-10-15,Algeria,Colombia,3,0,Friendly,,France,True,Algeria,Colombia,home_win
2019-11-14,Ghana,South Africa,2,0,African Nations Cup qualifier,,Ghana,False,Ghana,South Africa,home_win
2019-11-14,Jordan,Australia,0,1,World Cup and Asian Cup qual,,Jordan,False,Jordan,Australia,away_win
2019-11-14,Uzbekistan,Saudi Arabia,2,3,World Cup and Asian Cup qual,,Uzbekistan,False,Uzbekistan,Saudi Arabia,away_win
2019-11-15,Argentina,Brazil,1,0,Friendly,,Saudi Arabia,True,Argentina,Brazil,home_win
2019-11-15,United States,Canada,4,1,CONCACAF Nations League A,,United States,False,USA,Canada,home_win
2019-11-15,Panama,Mexico,0,3,CONCACAF Nations League A,,Panama,False,Panama,Mexico,away_win
2019-11-18,Argentina,Uruguay,2,2,Friendly,,Israel,True,Argentina,Uruguay,draw
2019-11-19,Colombia,Ecuador,1,0,Friendly,,United States,True,Colombia,Ecuador,home_win
2019-11-19,Brazil,South Korea,3,0,Friendly,,United Arab Emirates,True,Brazil,Korea Republic,home_win
2019-11-19,Saudi Arabia,Paraguay,0,0,Friendly,,Saudi Arabia,False,Saudi Arabia,Paraguay,draw
2019-12-05,Qatar,Saudi Arabia,0,1,Gulf Cup,,Qatar,False,Qatar,Saudi Arabia,away_win
2019-12-18,South Korea,Japan,1,0,East Asian Championship,,South Korea,False,Korea Republic,Japan,home_win
2020-09-03,Germany,Spain,1,1,European Nations League A,,Germany,False,Germany,Spain,draw
2020-09-04,Norway,Austria,1,2,European Nations League B,,Norway,False,Norway,Austria,away_win
2020-09-05,Portugal,Croatia,4,1,European Nations League A,,Portugal,False,Portugal,Croatia,home_win
2020-09-06,Switzerland,Germany,1,1,European Nations League A,,Switzerland,False,Switzerland,Germany,draw
2020-09-08,France,Croatia,4,2,European Nations League A,,France,False,France,Croatia,home_win
2020-10-07,Portugal,Spain,0,0,Friendly,,Portugal,False,Portugal,Spain,draw
2020-10-07,Switzerland,Croatia,1,2,Friendly,,Switzerland,False,Switzerland,Croatia,away_win
2020-10-07,Netherlands,Mexico,0,1,Friendly,,Netherlands,False,Netherlands,Mexico,away_win
2020-10-08,Argentina,Ecuador,1,0,World Cup qualifier,,Argentina,False,Argentina,Ecuador,home_win
2020-10-08,Belgium,Ivory Coast,1,1,Friendly,,Belgium,False,Belgium,Côte d'Ivoire,draw
2020-10-08,Uzbekistan,Iran,1,2,Friendly,,Uzbekistan,False,Uzbekistan,IR Iran,away_win
2020-10-09,Morocco,Senegal,3,1,Friendly,,Morocco,False,Morocco,Senegal,home_win
2020-10-10,Spain,Switzerland,1,0,European Nations League A,,Spain,False,Spain,Switzerland,home_win
2020-10-11,France,Portugal,0,0,European Nations League A,,France,False,France,Portugal,draw
2020-10-11,England,Belgium,2,1,European Nations League A,,England,False,England,Belgium,home_win
2020-10-12,Ghana,Qatar,5,1,Friendly,,Turkey,True,Ghana,Qatar,home_win
2020-10-13,Germany,Switzerland,3,3,European Nations League A,,Germany,False,Germany,Switzerland,draw
2020-10-13,Algeria,Mexico,2,2,Friendly,,Netherlands,True,Algeria,Mexico,draw
2020-10-13,Ecuador,Uruguay,4,2,World Cup qualifier,,Ecuador,False,Ecuador,Uruguay,home_win
2020-10-13,Japan,Ivory Coast,1,0,Friendly,,Netherlands,True,Japan,Côte d'Ivoire,home_win
2020-10-14,Croatia,France,1,2,European Nations League A,,Croatia,False,Croatia,France,away_win
2020-11-11,Belgium,Switzerland,2,1,Friendly,,Belgium,False,Belgium,Switzerland,home_win
2020-11-11,Netherlands,Spain,1,1,Friendly,,Netherlands,False,Netherlands,Spain,draw
2020-11-12,Argentina,Paraguay,1,1,World Cup qualifier,,Argentina,False,Argentina,Paraguay,draw
2020-11-13,Colombia,Uruguay,0,3,World Cup qualifier,,Colombia,False,Colombia,Uruguay,away_win
2020-11-13,Japan,Panama,1,0,Friendly,,Austria,True,Japan,Panama,home_win
2020-11-14,Portugal,France,0,1,European Nations League A,,Portugal,False,Portugal,France,away_win
2020-11-14,Mexico,South Korea,3,2,Friendly,,Austria,True,Mexico,Korea Republic,home_win
2020-11-14,Switzerland,Spain,1,1,European Nations League A,,Switzerland,False,Switzerland,Spain,draw
2020-11-15,Belgium,England,2,0,European Nations League A,,Belgium,False,Belgium,England,home_win
2020-11-16,United States,Panama,6,2,Friendly,,Austria,True,USA,Panama,home_win
2020-11-17,Ecuador,Colombia,6,1,World Cup qualifier,,Ecuador,False,Ecuador,Colombia,home_win
2020-11-17,Spain,Germany,6,0,European Nations League A,,Spain,False,Spain,Germany,home_win
2020-11-17,Uruguay,Brazil,0,2,World Cup qualifier,,Uruguay,False,Uruguay,Brazil,away_win
2020-11-17,Croatia,Portugal,2,3,European Nations League A,,Croatia,False,Croatia,Portugal,away_win
2020-11-17,Mexico,Japan,2,0,Friendly,,Austria,True,Mexico,Japan,home_win
2020-11-17,South Korea,Qatar,2,1,Friendly,,Austria,True,Korea Republic,Qatar,home_win
2020-11-18,Austria,Norway,1,1,European Nations League B,,Austria,False,Austria,Norway,draw
2021-02-15,Uzbekistan,Jordan,2,0,Friendly,,United Arab Emirates,True,Uzbekistan,Jordan,home_win
2021-03-25,Scotland,Austria,2,2,World Cup qualifier,,Scotland,False,Scotland,Austria,draw
2021-03-25,South Africa,Ghana,1,1,African Nations Cup qualifier,,South Africa,False,South Africa,Ghana,draw
2021-03-25,Japan,South Korea,3,0,Friendly,,Japan,False,Japan,Korea Republic,home_win
2021-05-30,Switzerland,United States,2,1,Friendly,,Switzerland,False,Switzerland,USA,home_win
2021-06-02,England,Austria,1,0,Friendly,,England,False,England,Austria,home_win
2021-06-02,Netherlands,Scotland,2,2,Friendly,,Portugal,True,Netherlands,Scotland,draw
2021-06-03,Uruguay,Paraguay,0,0,World Cup qualifier,,Uruguay,False,Uruguay,Paraguay,draw
2021-06-04,Spain,Portugal,0,0,Friendly,,Spain,False,Spain,Portugal,draw
2021-06-04,Brazil,Ecuador,2,0,World Cup qualifier,,Brazil,False,Brazil,Ecuador,home_win
2021-06-06,Belgium,Croatia,1,0,Friendly,,Belgium,False,Belgium,Croatia,home_win
2021-06-06,United States,Mexico,3,2,CONCACAF Nations League,,United States,False,USA,Mexico,home_win
2021-06-08,Colombia,Argentina,2,2,World Cup qualifier,,Colombia,False,Colombia,Argentina,draw
2021-06-08,Paraguay,Brazil,0,2,World Cup qualifier,,Paraguay,False,Paraguay,Brazil,away_win
2021-06-08,Senegal,Cape Verde,2,0,Friendly,,Senegal,False,Senegal,Cabo Verde,home_win
2021-06-08,Morocco,Ghana,1,0,Friendly,,Morocco,False,Morocco,Ghana,home_win
2021-06-11,Tunisia,Algeria,0,2,Friendly,,Tunisia,False,Tunisia,Algeria,away_win
2021-06-12,Panama,Curaçao,2,1,World Cup qualifier,,Panama,False,Panama,Curaçao,home_win
2021-06-12,Haiti,Canada,0,1,World Cup qualifier,,Haiti,False,Haiti,Canada,away_win
2021-06-12,Ghana,Ivory Coast,0,0,Friendly,,Ghana,False,Ghana,Côte d'Ivoire,draw
2021-06-13,England,Croatia,1,0,European Championship,,England,False,England,Croatia,home_win
2021-06-13,Colombia,Ecuador,1,0,Copa America,,Brazil,True,Colombia,Ecuador,home_win
2021-06-15,Curaçao,Panama,0,0,World Cup qualifier,,Curaçao,False,Curaçao,Panama,draw
2021-06-15,Germany,France,0,1,European Championship,,Germany,False,Germany,France,away_win
2021-06-15,Canada,Haiti,3,0,World Cup qualifier,,United States,True,Canada,Haiti,home_win
2021-06-15,Saudi Arabia,Uzbekistan,3,0,World Cup and Asian Cup qual,,Saudi Arabia,False,Saudi Arabia,Uzbekistan,home_win
2021-06-15,Australia,Jordan,1,0,World Cup and Asian Cup qual,,Kuwait,True,Australia,Jordan,home_win
2021-06-17,Netherlands,Austria,2,0,European Championship,,Netherlands,False,Netherlands,Austria,home_win
2021-06-18,Argentina,Uruguay,1,0,Copa America,,Brazil,True,Argentina,Uruguay,home_win
2021-06-18,England,Scotland,0,0,European Championship,,England,False,England,Scotland,draw
2021-06-19,Germany,Portugal,4,2,European Championship,,Germany,False,Germany,Portugal,home_win
2021-06-21,Argentina,Paraguay,1,0,Copa America,,Brazil,True,Argentina,Paraguay,home_win
2021-06-22,Scotland,Croatia,1,3,European Championship,,Scotland,False,Scotland,Croatia,away_win
2021-06-23,France,Portugal,2,2,European Championship,,Hungary,True,France,Portugal,draw
2021-06-23,Brazil,Colombia,2,1,Copa America,,Brazil,False,Brazil,Colombia,home_win
2021-06-27,Brazil,Ecuador,1,1,Copa America,,Brazil,False,Brazil,Ecuador,draw
2021-06-27,Belgium,Portugal,1,0,European Championship,,Spain,True,Belgium,Portugal,home_win
2021-06-28,Uruguay,Paraguay,1,0,Copa America,,Brazil,True,Uruguay,Paraguay,home_win
2021-06-28,France,Switzerland,3,3,European Championship,,Romania,True,France,Switzerland,draw
2021-06-28,Spain,Croatia,5,3,European Championship,,Denmark,True,Spain,Croatia,home_win
2021-06-29,England,Germany,2,0,European Championship,,England,False,England,Germany,home_win
2021-06-30,Mexico,Panama,3,0,Friendly,,United States,True,Mexico,Panama,home_win
2021-07-02,Spain,Switzerland,1,1,European Championship,,Russia,True,Spain,Switzerland,draw
2021-07-03,Colombia,Uruguay,0,0,Copa America,,Brazil,True,Colombia,Uruguay,draw
2021-07-03,Argentina,Ecuador,3,0,Copa America,,Brazil,True,Argentina,Ecuador,home_win
2021-07-06,Argentina,Colombia,1,1,Copa America,,Brazil,True,Argentina,Colombia,draw
2021-07-10,Brazil,Argentina,0,1,Copa America,,Brazil,False,Brazil,Argentina,away_win
2021-07-11,United States,Haiti,1,0,CONCACAF Championship,,United States,False,USA,Haiti,home_win
2021-07-13,Panama,Qatar,3,3,CONCACAF Championship,,United States,True,Panama,Qatar,draw
2021-07-15,Canada,Haiti,4,1,CONCACAF Championship,,United States,True,Canada,Haiti,home_win
2021-07-18,South Africa,Senegal,0,0,COSAFA Cup,,South Africa,False,South Africa,Senegal,draw
2021-07-18,United States,Canada,1,0,CONCACAF Championship,,United States,False,USA,Canada,home_win
2021-07-29,United States,Qatar,1,0,CONCACAF Championship,,United States,False,USA,Qatar,home_win
2021-07-29,Mexico,Canada,2,1,CONCACAF Championship,,United States,True,Mexico,Canada,home_win
2021-08-01,United States,Mexico,1,0,CONCACAF Championship,,United States,False,USA,Mexico,home_win
2021-09-01,Norway,Netherlands,1,1,World Cup qualifier,,Norway,False,Norway,Netherlands,draw
2021-09-02,Ecuador,Paraguay,2,0,World Cup qualifier,,Ecuador,False,Ecuador,Paraguay,home_win
2021-09-04,Haiti,Jordan,2,0,Friendly tournament,,Bahrain,True,Haiti,Jordan,home_win
2021-09-04,Portugal,Qatar,3,1,Friendly,,Hungary,True,Portugal,Qatar,home_win
2021-09-05,United States,Canada,1,1,World Cup qualifier,,United States,False,USA,Canada,draw
2021-09-05,Paraguay,Colombia,1,1,World Cup qualifier,,Paraguay,False,Paraguay,Colombia,draw
2021-09-06,South Africa,Ghana,1,0,World Cup qualifier,,South Africa,False,South Africa,Ghana,home_win
2021-09-07,Austria,Scotland,0,1,World Cup qualifier,,Austria,False,Austria,Scotland,away_win
2021-09-08,Panama,Mexico,1,1,World Cup qualifier,,Panama,False,Panama,Mexico,draw
2021-09-09,Uruguay,Ecuador,1,0,World Cup qualifier,,Uruguay,False,Uruguay,Ecuador,home_win
2021-10-07,France,Belgium,3,2,European Nations League,,Italy,True,France,Belgium,home_win
2021-10-07,Paraguay,Argentina,0,0,World Cup qualifier,,Paraguay,False,Paraguay,Argentina,draw
2021-10-07,Uruguay,Colombia,0,0,World Cup qualifier,,Uruguay,False,Uruguay,Colombia,draw
2021-10-07,Mexico,Canada,1,1,World Cup qualifier,,Mexico,False,Mexico,Canada,draw
2021-10-07,Saudi Arabia,Japan,1,0,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Japan,home_win
2021-10-09,New Zealand,Curaçao,2,1,Friendly tournament,,Bahrain,True,New Zealand,Curaçao,home_win
2021-10-09,Portugal,Qatar,3,0,Friendly,,Portugal,False,Portugal,Qatar,home_win
2021-10-10,France,Spain,2,1,European Nations League,,Italy,True,France,Spain,home_win
2021-10-10,Colombia,Brazil,0,0,World Cup qualifier,,Colombia,False,Colombia,Brazil,draw
2021-10-10,Argentina,Uruguay,3,0,World Cup qualifier,,Argentina,False,Argentina,Uruguay,home_win
2021-10-10,Panama,United States,1,0,World Cup qualifier,,Panama,False,Panama,USA,home_win
2021-10-12,Japan,Australia,2,1,World Cup qualifier,,Japan,False,Japan,Australia,home_win
2021-10-12,Iran,South Korea,1,1,World Cup qualifier,,Iran,False,IR Iran,Korea Republic,draw
2021-10-12,Jordan,Uzbekistan,3,0,Friendly tournament,,Jordan,False,Jordan,Uzbekistan,home_win
2021-10-13,Canada,Panama,4,1,World Cup qualifier,,Canada,False,Canada,Panama,home_win
2021-10-14,Colombia,Ecuador,0,0,World Cup qualifier,,Colombia,False,Colombia,Ecuador,draw
2021-10-14,Brazil,Uruguay,4,1,World Cup qualifier,,Brazil,False,Brazil,Uruguay,home_win
2021-10-27,Ecuador,Mexico,3,2,Friendly,,United States,True,Ecuador,Mexico,home_win
2021-11-11,Brazil,Colombia,1,0,World Cup qualifier,,Brazil,False,Brazil,Colombia,home_win
2021-11-11,Australia,Saudi Arabia,0,0,World Cup qualifier,,Australia,False,Australia,Saudi Arabia,draw
2021-11-12,Uruguay,Argentina,0,1,World Cup qualifier,,Uruguay,False,Uruguay,Argentina,away_win
2021-11-12,United States,Mexico,2,0,World Cup qualifier,,United States,False,USA,Mexico,home_win
2021-11-14,Ghana,South Africa,1,0,World Cup qualifier,,Ghana,False,Ghana,South Africa,home_win
2021-11-16,Canada,Mexico,2,1,World Cup qualifier,,Canada,False,Canada,Mexico,home_win
2021-11-16,Netherlands,Norway,2,0,World Cup qualifier,,Netherlands,False,Netherlands,Norway,home_win
2021-11-16,Colombia,Paraguay,0,0,World Cup qualifier,,Colombia,False,Colombia,Paraguay,draw
2021-11-16,Argentina,Brazil,0,0,World Cup qualifier,,Argentina,False,Argentina,Brazil,draw
2021-12-01,Jordan,Saudi Arabia,1,0,Arab Cup,,Qatar,True,Jordan,Saudi Arabia,home_win
2021-12-04,Morocco,Jordan,4,0,Arab Cup,,Qatar,True,Morocco,Jordan,home_win
2021-12-07,Morocco,Saudi Arabia,1,0,Arab Cup,,Qatar,True,Morocco,Saudi Arabia,home_win
2021-12-07,Algeria,Egypt,1,1,Arab Cup,,Qatar,True,Algeria,Egypt,draw
2021-12-11,Algeria,Morocco,2,2,Arab Cup,,Qatar,True,Algeria,Morocco,draw
2021-12-11,Egypt,Jordan,3,1,Arab Cup,,Qatar,True,Egypt,Jordan,home_win
2021-12-15,Qatar,Algeria,1,2,Arab Cup,,Qatar,False,Qatar,Algeria,away_win
2021-12-15,Tunisia,Egypt,1,0,Arab Cup,,Qatar,True,Tunisia,Egypt,home_win
2021-12-18,Algeria,Tunisia,2,0,Arab Cup,,Qatar,True,Algeria,Tunisia,home_win
2021-12-18,Qatar,Egypt,0,0,Arab Cup,,Qatar,False,Qatar,Egypt,draw
2022-01-05,Algeria,Ghana,3,0,Friendly,,Qatar,True,Algeria,Ghana,home_win
2022-01-10,Morocco,Ghana,1,0,African Nations Cup,,Cameroon,True,Morocco,Ghana,home_win
2022-01-20,Ivory Coast,Algeria,3,1,African Nations Cup,,Cameroon,True,Côte d'Ivoire,Algeria,home_win
2022-01-25,Senegal,Cape Verde,2,0,African Nations Cup,,Cameroon,True,Senegal,Cabo Verde,home_win
2022-01-26,Egypt,Ivory Coast,0,0,African Nations Cup,,Cameroon,True,Egypt,Côte d'Ivoire,draw
2022-01-27,Ecuador,Brazil,1,1,World Cup qualifier,,Ecuador,False,Ecuador,Brazil,draw
2022-01-27,Paraguay,Uruguay,0,1,World Cup qualifier,,Paraguay,False,Paraguay,Uruguay,away_win
2022-01-28,Jordan,New Zealand,3,1,Friendly,,United Arab Emirates,True,Jordan,New Zealand,home_win
2022-01-30,Egypt,Morocco,2,1,African Nations Cup,,Cameroon,True,Egypt,Morocco,home_win
2022-01-30,Canada,United States,2,0,World Cup qualifier,,Canada,False,Canada,USA,home_win
